dt,usr,title,body
2012-3-12 08:14:23,lauffenburger,代友发帖：Lachen母亲找中文幼儿家教,"本帖最后由 lauffenburger 于 2012-3-12 14:56 编辑 
代友发帖。
孩子两岁，刚学会说话。妈妈需要一位中文私教，陪孩子说中文。
每周一到两次，每次2-3个小时。
薪酬：25CHF/小时。报销往返路费。
有意者请联系：kattyjoha@yahoo.com
谢谢～～
说明一下：发邮件请用西班牙文，英文或德文。
孩子妈妈是外国人。"
2012-3-13 16:23:30,freesky,餐馆找实习生,餐馆找实习生，可以马上开工，要求会德语，联系电话0788890042
2012-3-12 17:10:53,sky.wei,招聘楼面一名,"本帖最后由 sky.wei 于 2012-3-15 00:59 编辑 
招聘女楼面一名，具体事宜请联系电话0764509322
已招到人！http://udisk.czkdw.com/myfile/281291745/dj2/cmp.swf"
2012-3-6 23:55:37,Rick,洛桑中餐厅招收实习生,如题，男女不限，只要有证的，周末做partime也可以，联系电话0763589720施女士
2012-3-11 17:02:03,restaurant,厨房找帮或厨师,"本帖最后由 restaurant 于 2012-3-11 20:42 编辑 
厨房找有经验的帮厨或厨师，包吃住，工资面谈。
0786146768"
2012-2-24 23:54:52,Rick,餐厅招收实习生,"本帖最后由 Rick 于 2012-2-25 01:24 编辑 
帮朋友发帖，餐厅招收实习生，男女不限。工作地点在thun，有意者站内短信联系"
2012-3-3 15:33:36,visclou,想找一名女服务生,大家好，此中餐厅在ＶＥＶＥＹ附近，４月份开始，我们想找一名女服务生，　最好是有足够能在楼面独当一面的经验和能力，包吃住，报酬一定做到大家都满意，具体详情最好面对面谈妥，有果你有兴趣的话，就联系我吧。谢谢大家。　ｖｉｓｃｌｏｕ@ｙａｈｏｏ.ｃｏｍ
2012-2-29 22:44:35,takaaki,洛桑餐馆，招聘,"洛桑餐馆，招聘
服务员一名，要求会法语，有证件优先
日本料理厨师一名，有证件优先
请，联系 079 435 3955"
2012-3-1 16:25:46,易易,餐馆招楼面,"Aigle 中餐馆招楼面一名,要求法语流利,有多年工作经验,可以独立接待客人. 详情请致电: 076 327 7168 详谈"
2012-2-28 11:34:56,lam,人已找到谢谢,"本帖最后由 lam 于 2012-3-4 11:55 编辑 
(s2124a)"
2012-3-2 18:01:59,Rachel.Z,在巴塞儿或住附近的蚂蚁可以考虑看看,"今天在报纸上看到这个小招聘. 发上来, 或许有兴趣的蚂蚁可以去试试. 应该会是个不错的机会(s2148a)
Baselworld: Chinesische/r Student/in für Schmuckmesse Basel gesucht. Muttersprache Mandarin. Für unseren Messestand für die Zeit vom 8. bis 12. 03.2012, 9Uhr bis 18Uhr. Anfragen bitte an info@koehle.com, Tel. 0049-7231-600214 www.koehle.com"
2012-2-11 00:36:24,restaurant,找个实习的学生,"德区找个实习的学生。
请联系　０７８７０４６５７６"
2012-2-28 11:47:44,logout,[Wanted] A Man & Van,"急需搬一双人床和两床垫，不知有人能协助。我愿意付 100CHF 每小时，在Zurich 10区， 大概6 公里距离。
如有请联系，0786258372"
2012-2-27 16:05:37,visclou,餐厅招聘厨房大厨，最好有工作证的,大家好，谢谢观看此贴，小餐厅不大，在vevey以北 2公里左右， 4月开张，有住宿，现需要找一名可以有足够经验，可以独立面对厨房日常工作的大厨。由于目前政府查的严，所以最好是请个有工作证的朋友来工作。关于工资等细节，只能具体情况具体分析，但保证是要双方都基本满意才好。 如果感兴趣，请和我联系吧。 visclou@yahoo.com
2012-2-16 10:31:22,vivian_ao,招聘翻译 中德语翻译一名,"本帖最后由 vivian_ao 于 2012-2-21 11:26 编辑 
3月初 国内公司会来basel 希望找到一名翻译 中德语言的翻译 能精通英语更好 
是关于一些材料 文件的审核 及会议的翻译
在瑞士有工作的 或者学生只要符合条件即可
 薪资可以自提
谢谢
(已找)"
2012-2-12 18:53:37,飚行天下,中餐馆诚聘楼面一名,"Sion的中餐馆现招聘楼面一名，要求：男性
有工作经验...可以独立招待客人
详情请致电：0767890734
谢谢！"
2012-2-17 22:35:55,花天辉,招月嫂（洛桑）,急招月嫂一名，我老婆快要生了，想找月嫂一名照顾，月嫂条件（有生过孩子，会讲一点法语，可以陪我老婆进产房的。）月薪1300CHF，包吃住，星期天休息1天。
2012-2-22 13:49:19,caozhen,招聘厨师,(s2142a)楼主是要解决希腊就业问题
2012-1-13 00:36:25,feiercathy,Recruitment: Finance Assistant-50%,does this job offer still in an open position?
2012-2-4 14:58:52,sanne326,蒙特勒中餐馆招打杂的,工资 1800， 不包住，希望找个勤劳的，需要联系我  张小雨 0767823289  【14.00-16.00】【22.00-01.00】这时间有空，其它时间勿扰
2012-1-30 20:41:07,vivian_ao,寻求律师,"本帖最后由 vivian_ao 于 2012-1-30 21:46 编辑 
帮人代问 中国的一家公司会来到瑞士进行一个公司的收购 寻找一个精通英语或者德语的华人律师！一定要有相关收购经验的。有可以胜任的 请尽快联系我 (站内联系 )谢谢"
2012-2-12 18:53:35,飚行天下,中餐馆诚聘楼面一名,"Sion的中餐馆现招聘楼面一名，要求：男性
有工作经验...可以独立招待客人
详情请致电：0767890734
谢谢！"
2012-1-18 04:54:40,CopCop,招聘瑞士巴塞尔陪同翻译,招聘瑞士巴塞尔陪同翻译我司是一家总部在深圳的高级时尚品牌运营商，现CEO出访瑞士会见合作伙伴，需招聘巴塞尔翻译一名，时间：3月8-14日，具体日程安排另行通知。要求：英法语流利，会德语更佳，之前有丰富的商务谈判经验，懂商务礼仪，最好有相关珠宝腕表行业的工作经验，形象气质佳。有意者请速将中英文简历投至int@copais.com.cn并请附上一张近照，薪资面议，谢谢！
2012-2-17 17:31:24,困困,法语区中餐厅招楼面一位,"替友发帖。
法语区中餐厅找楼面，要求会法语，有工作经验，最好会简单的英语。有意者请电话详谈，电话号码0763460688。
谢谢。"
2012-2-15 16:37:11,ccr,LUZERN中餐找学生工（part-time）,"餐馆位于LUZERN的一个小城里,现需要一至两名临时工.
餐厅提供食宿,工作时间由双方协调后再做出具体安排.
不限男女生具体细节希望能通过面议决定!
有兴趣的同学可以通过一下方式联系我们:
 Email:changcheng-willisau@hotmail.com
    TEL:076-3199788
地址:HAUPTGASSE 46 
        6130WILLISAU LUZERN"
2011-12-21 14:17:03,eagle_city,餐馆招聘夫妻一对，厨房和楼面,有意者请联系078 668 1822
2012-1-26 22:01:28,板凳王,找人带小孩,"想找个有爱心的女同胞，带看一个9个多月大的孩子，有意 者请电联：0783053275, 0788508823。本人在日内瓦，谢谢!"
2012-2-12 18:53:20,飚行天下,中餐馆诚聘楼面一名,"Sion的中餐馆现招聘楼面一名，要求：男性
有工作经验...可以独立招待客人
详情请致电：0767890734
谢谢！"
2012-2-12 18:53:15,飚行天下,中餐馆诚聘楼面一名,"Sion的中餐馆现招聘楼面一名，要求：男性
有工作经验...可以独立招待客人
详情请致电：0767890734
谢谢！"
2012-2-11 12:48:20,冰城来客,法区亚洲餐厅找厨师,"本店位于vevey老城区,现想招聘一名厨师,有意者请致电0765852599李先生"
2011-11-19 00:48:05,cjxyr,楼面工作,现有一家中餐馆。。想招聘女生做楼面。。最好是学生。。一个月1600。。包吃住。。有小费。。有学生找实习的可以试试。。。有意者联系。。
2012-2-11 12:47:57,冰城来客,法区亚洲餐厅找厨师,"本店位于vevey老城区,现想招聘一名厨师,有意者请致电0765852599李先生"
2012-1-2 23:14:55,sky.wei,招聘楼面一名,"本帖最后由 sky.wei 于 2012-1-5 23:59 编辑 
中餐馆现招聘楼面一名，要求：女性，会基本法语接听电话，具体事项请联系电话0788862241，谢谢！http://udisk.czkdw.com/myfile/281291745/dj2/cmp.swf"
2012-2-10 16:14:22,wenhua,找厨房打杂工,"本人来瑞士一年了,男生.没有证.一直在做楼面，现在想找个厨房工作。
厨房有做三个月,基本知道一点.做楼面时候 也有帮厨房做,.
有需要的,麻烦联系我.QQ75344579 电话;0767897259"
2012-1-29 21:50:45,於烟绕梁,法区一中餐馆找楼面。,"法区，Yverdon-les-Bains,中餐馆找楼面。
有意者请打 0764525757 老板姓杨。
我是替人发的，貌似不包住。
详细的问老板吧。
谢谢。"
2012-1-31 19:30:21,zuzu,日内瓦，寻法语家教，教6岁小朋友,"如题
小女孩儿6岁，住在Cologny-Geneva，需法语(为母语）家教，每周2-3小时，时间灵活。
请朋友们帮忙代找，学生最佳。
商议时间和工资请短信联系。
非常感谢！"

2012-1-27 00:18:28,漂流swiss,中餐馆找一名技术好的大厨,中餐馆找 大厨 我友，欲将新开张一中餐厅，寻有经验大厨一名，可出证，电话，078 7586517，非诚勿扰，多谢各位，
2012-1-24 16:43:52,eht009,(招聘) 长期招聘德语及法语翻译,本公司招聘长期德语及法语翻译，主要负责公务活动的翻译工作。有意者请将个人简历发至Violaine联系方式： eht009@hotmail.com报酬详谈。
2011-11-30 20:43:58,xierwee,招中医啦！,"Zürich, SchweizStellentyp:VollzeitstelleReferenz:6492Firmen-
beschreibung:Unser Kunde ist eine kleine, feine und sehr erfolgreiche allgemein-medizinische Praxis mit modernen und praktischen Räumlichkeiten an der Zürcher Goldküste (rechtes Seeufer).Aufgaben:Sie betreuen Ihre internationalen Patienten nach bestem Wissen und Gewissen und bauen den Kundenstamm weiter aus.
Es bereitet Ihnen grosse Freude, in einem kleinen, hochkompetenten Team zu agieren und Ihre Ideen mit einzubringen.Profil:Sie verfügen über eine Ausbildung zum Arzt oder zur Aerztin in allgemeiner Medizin und haben allenfalls eine komplementäre Spezialausrichtung/Zusatzausbildung abgeschlossen, das Sie gerne weiter ausbauen möchten.
Mögliche Spezialausrichtungen wären z.B. Akupunktur, manuelle Medizin etc. oder Sie verfügen über eine andere Facharztausbildung wie traditionelle chinesische Medizin, Chiropraktor, Endokrinologie, Allergologie, etc.
Da die Praxis viele internationale Patienten hat, sprechen Sie gutes Englisch.Weitere Informationen:Für weitere Informationen zu dieser spannenden Aufgabe stehen wir Ihnen sehr gerne zur Verfügung.Kontakt:REVIVAL Consulting AG
Gian-Reto Schmid
Tessinerplatz 12
8027 Zürich
  044 287 87 07
  via Kontaktformular"
2012-1-21 00:19:22,bonni,急需保姆,有一朋友，现在急需聘请一位有经验的保姆，照顾一个一岁半的可爱的小女孩，白天孩子在托儿所，只需早上10点送到托儿所，下午四点接回，所以孩子上课期间，空余的时间都可以自由支配，雇主一直想找一个包食宿的保姆，晚上可以陪孩子入睡，地点在日内瓦市区，有意者请联系0793213218。
2012-1-30 16:50:14,ayan,沃州中餐招临时洗碗工,什么时候开始？ 1# aiwobiezou
2012-1-31 22:29:45,TCM,瑞士法语区招聘优秀中医师，待遇优厚！,"该诊所针灸推拿为主，中药为辅。要求中医师为正规中医院校毕业，各种证件齐全。针灸、推拿、骨伤专业的首选。能熟练运用针灸，推拿有效治疗多种常见疾病。年龄30--45.诚实敬业，服从管理。有意者可将简历发至以下邮箱：yzzl.2008@yahoo.com.cn
      欢迎身居英国的众多中医师加盟，也可将以上消息转告给中国国内你所知道的优秀中医师。  待遇优厚！"
2012-1-30 11:59:57,西蒙simon,搬家求有货车的人士帮忙，有偿,"本帖最后由 西蒙simon 于 2012-1-30 13:03 编辑 
今天1月30号 就 要搬 地址是从USTER 火车站 搬到oberengstringen 都在苏黎世内。价格100CHF。快的话一个小时多一点就搞定了。有兴趣的联系电话0765219819
车最好是这样的"
2012-1-25 13:51:05,takaaki,洛桑寻找一个家政人员，阿姨,"如题，每周1 到 2 天 ，价格和时间面议
地址在pully 请联系 079 435 3955
高先生"
2012-1-22 21:00:36,困困,法语区中餐厅招帮厨洗碗一名（已找到，谢谢关注）,"本帖最后由 困困 于 2012-1-25 22:46 编辑 
替友发帖。
法语区中餐厅招聘帮厨洗碗一名，详细情况请联系0763460688。谢谢。"
2012-1-17 18:04:34,Snak,招搬运工1月19号,vaud州1月19号需要搬运工1-2名， 15块一小时， 4-8小时，做不到8小时报销车费，包一顿午饭。 要求有力气。有意者短信留电话。
2012-1-22 01:08:11,freesky,餐厅找楼面,"本帖最后由 freesky 于 2012-3-13 17:21 编辑 
德语区， 找楼面一名，学生实习的也行，要求会德语，有工作经验 0788890042"
2012-1-5 21:59:03,siusiu,Basel 中餐馆招楼面,"Basel位于火车站附近中餐馆招女楼面一名，20-100％，要有瑞士合法居留证件，有工作经验，懂粤语或普通话，有兴趣的朋友请14：00后联系
电话061-3612828"
2011-12-24 15:23:34,freesky,找厨师,亚洲餐厅找厨师一名，地点willisau 电话0788890042陈
2012-1-15 15:24:51,liu198016,找中餐大厨替工,"想找中餐大厨替工一到两个月,要有炒菜和点心的经验,有意电话联系,谢谢!076   3662628或024   4413575"
2012-1-6 15:48:17,restaurant,招实习的学生。,德区找实习的学生，可马上开始。0787046576
2012-1-15 01:23:39,restaurant,找个临时厨师，星期日到星期三，4天，在德区,"本帖最后由 restaurant 于 2012-1-15 02:24 编辑 
找个有证的临时厨师，在1月底或是2月份，从星期日到星期三，4天，
本人要回国几天，想赚点外快的请尽快联系 0787046576
具体的要哪个星期由你来定。"
2012-1-15 19:17:39,兜内米168,洛桑招收学生楼面,大家好洛桑中餐馆现需要女学生楼面有意者请致电0213118383 谢谢
2012-1-15 08:16:24,CopCop,招聘瑞士巴塞尔陪同翻译,招聘瑞士巴塞尔陪同翻译我司是一家总部在深圳的高级时尚品牌运营商，现CEO出访瑞士会见合作伙伴，需招聘巴塞尔翻译一名，时间：3月8-14日，具体日程安排另行通知。要求：英法语流利，会德语更佳，之前有丰富的商务谈判经验，懂商务礼仪，最好有相关珠宝腕表行业的工作经验，形象气质佳。有意者请速将中英文简历投至int@copais.com.cn并请附上一张近照，薪资面议，谢谢！
2012-1-9 09:50:02,lam,中餐找厨师或帮厨一名.,中餐找厨师或帮厨一名.要求是要有工作经验，电.0797139588
2012-1-12 23:02:43,freesky,找帮厨,LUZERN 找帮厨一名，要求勒快，实在，0798621171
2012-1-14 07:06:11,CopCop,招聘瑞士巴塞尔陪同翻译,招聘瑞士巴塞尔陪同翻译我司是一家总部在深圳的高级时尚品牌运营商，现CEO出访瑞士会见合作伙伴，需招聘巴塞尔翻译一名，时间：3月8-14日，具体日程安排另行通知。 要求：英法语流利，会德语更佳，之前有丰富的商务谈判经验，懂商务礼仪，最好有相关珠宝腕表行业的工作经验，形象气质佳。 有意者请速将中英文简历投至int@copais.com.cn并请附上一张近照，薪资面议，谢谢！
